Country,province,population,density,area,urban,Days_since_n_cases,LockDown,longitude,latitude,cases_day1,cases_day2,cases_day3,cases_day4,cases_day5,cases_day6,cases_day7,cases_day8,cases_day9,cases_day10,deaths_day1,deaths_day2,deaths_day3,deaths_day4,deaths_day5,deaths_day6,deaths_day7,deaths_day8,deaths_day9,deaths_day10
Guatemala,nan,0.17915568,0.167,0.10716,0.52,0.27,0,0.5438430555555556,0.24935888888888888,0.011,0.018,0.001,0.011,0.013,0.016,0.018,0.021,0.022,0.032,0.0,0.02,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0
Guinea,nan,0.13132795,0.053,0.24572,0.39,0.0,0,0.5276266666666667,0.473065,0.0,0.002,0.0,0.0,0.0,0.004,0.0,0.008,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guinea,nan,0.13132795,0.053,0.24572,0.39,0.01,0,0.5276266666666667,0.473065,0.002,0.0,0.0,0.0,0.004,0.0,0.008,0.006,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guinea,nan,0.13132795,0.053,0.24572,0.39,0.02,0,0.5276266666666667,0.473065,0.0,0.0,0.0,0.004,0.0,0.008,0.006,0.0,0.008,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guinea,nan,0.13132795,0.053,0.24572,0.39,0.03,0,0.5276266666666667,0.473065,0.0,0.0,0.004,0.0,0.008,0.006,0.0,0.008,0.022,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guinea,nan,0.13132795,0.053,0.24572,0.39,0.04,0,0.5276266666666667,0.473065,0.0,0.004,0.0,0.008,0.006,0.0,0.008,0.022,0.021,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guinea,nan,0.13132795,0.053,0.24572,0.39,0.05,0,0.5276266666666667,0.473065,0.004,0.0,0.008,0.006,0.0,0.008,0.022,0.021,0.038,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guinea,nan,0.13132795,0.053,0.24572,0.39,0.06,0,0.5276266666666667,0.473065,0.0,0.008,0.006,0.0,0.008,0.022,0.021,0.038,0.01,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guinea,nan,0.13132795,0.053,0.24572,0.39,0.07,0,0.5276266666666667,0.473065,0.008,0.006,0.0,0.008,0.022,0.021,0.038,0.01,0.007,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guinea,nan,0.13132795,0.053,0.24572,0.39,0.08,0,0.5276266666666667,0.473065,0.006,0.0,0.008,0.022,0.021,0.038,0.01,0.007,0.016,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guinea,nan,0.13132795,0.053,0.24572,0.39,0.09,0,0.5276266666666667,0.473065,0.0,0.008,0.022,0.021,0.038,0.01,0.007,0.016,0.02,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guinea,nan,0.13132795,0.053,0.24572,0.39,0.1,0,0.5276266666666667,0.473065,0.008,0.022,0.021,0.038,0.01,0.007,0.016,0.02,0.03,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guinea,nan,0.13132795,0.053,0.24572,0.39,0.11,0,0.5276266666666667,0.473065,0.022,0.021,0.038,0.01,0.007,0.016,0.02,0.03,0.018,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guinea,nan,0.13132795,0.053,0.24572,0.39,0.12,0,0.5276266666666667,0.473065,0.021,0.038,0.01,0.007,0.016,0.02,0.03,0.018,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guinea,nan,0.13132795,0.053,0.24572,0.39,0.13,0,0.5276266666666667,0.473065,0.038,0.01,0.007,0.016,0.02,0.03,0.018,0.038,0.0,0.069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guinea,nan,0.13132795,0.053,0.24572,0.39,0.14,0,0.5276266666666667,0.473065,0.01,0.007,0.016,0.02,0.03,0.018,0.038,0.0,0.069,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guinea,nan,0.13132795,0.053,0.24572,0.39,0.15,0,0.5276266666666667,0.473065,0.007,0.016,0.02,0.03,0.018,0.038,0.0,0.069,0.044,0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
Guinea,nan,0.13132795,0.053,0.24572,0.39,0.16,0,0.5276266666666667,0.473065,0.016,0.02,0.03,0.018,0.038,0.0,0.069,0.044,0.041,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0
Guinea,nan,0.13132795,0.053,0.24572,0.39,0.17,0,0.5276266666666667,0.473065,0.02,0.03,0.018,0.038,0.0,0.069,0.044,0.041,0.034,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02
Guinea,nan,0.13132795,0.053,0.24572,0.39,0.18,0,0.5276266666666667,0.473065,0.03,0.018,0.038,0.0,0.069,0.044,0.041,0.034,0.039,0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.0
Guinea,nan,0.13132795,0.053,0.24572,0.39,0.19,0,0.5276266666666667,0.473065,0.018,0.038,0.0,0.069,0.044,0.041,0.034,0.039,0.041,0.061,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0.02
Guinea,nan,0.13132795,0.053,0.24572,0.39,0.2,0,0.5276266666666667,0.473065,0.038,0.0,0.069,0.044,0.041,0.034,0.039,0.041,0.061,0.043,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0.02,0.0
Guyana,nan,0.00786552,0.004,0.19685,0.27,0.0,0,0.5138888888888888,0.3368055555555556,0.003,0.0,0.0,0.0,0.0,0.012,0.001,-0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,nan,0.00786552,0.004,0.19685,0.27,0.01,0,0.5138888888888888,0.3368055555555556,0.0,0.0,0.0,0.0,0.012,0.001,-0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,nan,0.00786552,0.004,0.19685,0.27,0.02,0,0.5138888888888888,0.3368055555555556,0.0,0.0,0.0,0.012,0.001,-0.015,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,nan,0.00786552,0.004,0.19685,0.27,0.03,0,0.5138888888888888,0.3368055555555556,0.0,0.0,0.012,0.001,-0.015,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,nan,0.00786552,0.004,0.19685,0.27,0.04,0,0.5138888888888888,0.3368055555555556,0.0,0.012,0.001,-0.015,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,nan,0.00786552,0.004,0.19685,0.27,0.05,0,0.5138888888888888,0.3368055555555556,0.012,0.001,-0.015,0.0,0.0,0.0,0.003,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
Guyana,nan,0.00786552,0.004,0.19685,0.27,0.06,0,0.5138888888888888,0.3368055555555556,0.001,-0.015,0.0,0.0,0.0,0.003,0.0,0.0,0.004,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0
Guyana,nan,0.00786552,0.004,0.19685,0.27,0.07,0,0.5138888888888888,0.3368055555555556,-0.015,0.0,0.0,0.0,0.003,0.0,0.0,0.004,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02
Guyana,nan,0.00786552,0.004,0.19685,0.27,0.08,0,0.5138888888888888,0.3368055555555556,0.0,0.0,0.0,0.003,0.0,0.0,0.004,0.007,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.0
Guyana,nan,0.00786552,0.004,0.19685,0.27,0.09,0,0.5138888888888888,0.3368055555555556,0.0,0.0,0.003,0.0,0.0,0.004,0.007,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0.0
Guyana,nan,0.00786552,0.004,0.19685,0.27,0.1,0,0.5138888888888888,0.3368055555555556,0.0,0.003,0.0,0.0,0.004,0.007,0.0,0.004,0.0,0.001,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0.0,0.0
Guyana,nan,0.00786552,0.004,0.19685,0.27,0.11,0,0.5138888888888888,0.3368055555555556,0.003,0.0,0.0,0.004,0.007,0.0,0.004,0.0,0.001,0.007,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0.0,0.0,0.0
Guyana,nan,0.00786552,0.004,0.19685,0.27,0.12,0,0.5138888888888888,0.3368055555555556,0.0,0.0,0.004,0.007,0.0,0.004,0.0,0.001,0.007,0.002,0.0,0.0,0.01,0.0,0.02,0.0,0.0,0.0,0.0,0.01
Guyana,nan,0.00786552,0.004,0.19685,0.27,0.13,0,0.5138888888888888,0.3368055555555556,0.0,0.004,0.007,0.0,0.004,0.0,0.001,0.007,0.002,0.004,0.0,0.01,0.0,0.02,0.0,0.0,0.0,0.0,0.01,0.01
Guyana,nan,0.00786552,0.004,0.19685,0.27,0.14,0,0.5138888888888888,0.3368055555555556,0.004,0.007,0.0,0.004,0.0,0.001,0.007,0.002,0.004,0.0,0.01,0.0,0.02,0.0,0.0,0.0,0.0,0.01,0.01,0.0
Guyana,nan,0.00786552,0.004,0.19685,0.27,0.15,0,0.5138888888888888,0.3368055555555556,0.007,0.0,0.004,0.0,0.001,0.007,0.002,0.004,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0
Guyana,nan,0.00786552,0.004,0.19685,0.27,0.16,0,0.5138888888888888,0.3368055555555556,0.0,0.004,0.0,0.001,0.007,0.002,0.004,0.0,0.0,0.008,0.02,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0
Guyana,nan,0.00786552,0.004,0.19685,0.27,0.17,0,0.5138888888888888,0.3368055555555556,0.004,0.0,0.001,0.007,0.002,0.004,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0
Guyana,nan,0.00786552,0.004,0.19685,0.27,0.18,0,0.5138888888888888,0.3368055555555556,0.0,0.001,0.007,0.002,0.004,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0
Guyana,nan,0.00786552,0.004,0.19685,0.27,0.19,0,0.5138888888888888,0.3368055555555556,0.001,0.007,0.002,0.004,0.0,0.0,0.008,0.0,0.0,0.002,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,nan,0.00786552,0.004,0.19685,0.27,0.2,0,0.5138888888888888,0.3368055555555556,0.007,0.002,0.004,0.0,0.0,0.008,0.0,0.0,0.002,0.008,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,nan,0.00786552,0.004,0.19685,0.27,0.21,0,0.5138888888888888,0.3368055555555556,0.002,0.004,0.0,0.0,0.008,0.0,0.0,0.002,0.008,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,nan,0.00786552,0.004,0.19685,0.27,0.22,0,0.5138888888888888,0.3368055555555556,0.004,0.0,0.0,0.008,0.0,0.0,0.002,0.008,0.0,0.008,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,nan,0.00786552,0.004,0.19685,0.27,0.23,0,0.5138888888888888,0.3368055555555556,0.0,0.0,0.008,0.0,0.0,0.002,0.008,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,nan,0.00786552,0.004,0.19685,0.27,0.24,0,0.5138888888888888,0.3368055555555556,0.0,0.008,0.0,0.0,0.002,0.008,0.0,0.008,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
Guyana,nan,0.00786552,0.004,0.19685,0.27,0.25,0,0.5138888888888888,0.3368055555555556,0.008,0.0,0.0,0.002,0.008,0.0,0.008,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0
Haiti,nan,0.11402528,0.414,0.02756,0.57,0.0,0,0.5526977777777778,0.2992077777777778,0.004,0.001,0.001,0.0,0.0,0.0,0.007,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,nan,0.11402528,0.414,0.02756,0.57,0.01,0,0.5526977777777778,0.2992077777777778,0.001,0.001,0.0,0.0,0.0,0.007,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,nan,0.11402528,0.414,0.02756,0.57,0.02,0,0.5526977777777778,0.2992077777777778,0.001,0.0,0.0,0.0,0.007,0.0,0.0,0.001,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,nan,0.11402528,0.414,0.02756,0.57,0.03,0,0.5526977777777778,0.2992077777777778,0.0,0.0,0.0,0.007,0.0,0.0,0.001,0.0,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,nan,0.11402528,0.414,0.02756,0.57,0.04,0,0.5526977777777778,0.2992077777777778,0.0,0.0,0.007,0.0,0.0,0.001,0.0,0.002,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
Haiti,nan,0.11402528,0.414,0.02756,0.57,0.05,0,0.5526977777777778,0.2992077777777778,0.0,0.007,0.0,0.0,0.001,0.0,0.002,0.002,0.001,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0
Haiti,nan,0.11402528,0.414,0.02756,0.57,0.06,0,0.5526977777777778,0.2992077777777778,0.007,0.0,0.0,0.001,0.0,0.002,0.002,0.001,0.003,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
